2023.05.09,21:00,1.09631,1.09719,1.09609,1.09659,4199
2023.05.09,22:00,1.09659,1.09693,1.09609,1.09622,3443
2023.05.09,23:00,1.09622,1.09631,1.09585,1.09585,1736
2023.05.10,00:00,1.09585,1.09623,1.09431,1.09431,222
2023.05.10,01:00,1.09530,1.09668,1.09530,1.09646,1637
2023.05.10,02:00,1.09646,1.09683,1.09634,1.09641,1354
2023.05.10,03:00,1.09641,1.09715,1.09640,1.09687,2833
2023.05.10,04:00,1.09688,1.09735,1.09677,1.09711,3427
2023.05.10,05:00,1.09713,1.09744,1.09697,1.09738,2144
2023.05.10,06:00,1.09738,1.09768,1.09722,1.09756,1590
2023.05.10,07:00,1.09756,1.09767,1.09710,1.09710,1503
2023.05.10,08:00,1.09709,1.09720,1.09618,1.09664,2690
2023.05.10,09:00,1.09664,1.09747,1.09636,1.09688,4348
2023.05.10,10:00,1.09683,1.09820,1.09622,1.09641,6812
2023.05.10,11:00,1.09640,1.09643,1.09495,1.09514,7068
2023.05.10,12:00,1.09515,1.09587,1.09473,1.09562,4390
2023.05.10,13:00,1.09566,1.09601,1.09509,1.09543,4369
2023.05.10,14:00,1.09544,1.09544,1.09452,1.09484,5338
2023.05.10,15:00,1.09485,1.10052,1.09410,1.10002,13453
2023.05.10,16:00,1.10004,1.10057,1.09716,1.09852,13533
2023.05.10,17:00,1.09853,1.10063,1.09635,1.09718,13680
2023.05.10,18:00,1.09718,1.09794,1.09648,1.09648,6961
2023.05.10,19:00,1.09648,1.09748,1.09645,1.09698,3990
2023.05.10,20:00,1.09697,1.09722,1.09611,1.09671,5628
2023.05.10,21:00,1.09672,1.09820,1.09672,1.09764,4639
2023.05.10,22:00,1.09764,1.09843,1.09753,1.09818,3574
2023.05.10,23:00,1.09819,1.09834,1.09794,1.09794,1684
2023.05.11,00:00,1.09794,1.09816,1.09780,1.09810,151
2023.05.11,01:00,1.09817,1.09860,1.09816,1.09859,895
2023.05.11,02:00,1.09857,1.09866,1.09817,1.09822,1174
2023.05.11,03:00,1.09823,1.09926,1.09818,1.09922,3311
2023.05.11,04:00,1.09923,1.09975,1.09836,1.09839,3921
2023.05.11,05:00,1.09839,1.09846,1.09746,1.09801,3165
2023.05.11,06:00,1.09801,1.09812,1.09731,1.09739,1812
2023.05.11,07:00,1.09742,1.09756,1.09691,1.09747,1812
2023.05.11,08:00,1.09747,1.09817,1.09737,1.09776,2498
2023.05.11,09:00,1.09778,1.09786,1.09286,1.09307,6676
2023.05.11,10:00,1.09308,1.09381,1.09236,1.09295,10389
2023.05.11,11:00,1.09296,1.09361,1.09176,1.09278,8911
2023.05.11,12:00,1.09277,1.09339,1.09232,1.09271,5111
2023.05.11,13:00,1.09272,1.09305,1.09173,1.09218,5100
2023.05.11,14:00,1.09216,1.09380,1.09205,1.09316,9320
2023.05.11,15:00,1.09316,1.09475,1.09253,1.09321,13301
2023.05.11,16:00,1.09317,1.09326,1.09004,1.09011,13757
2023.05.11,17:00,1.09010,1.09205,1.08996,1.09170,11512
2023.05.11,18:00,1.09170,1.09195,1.09089,1.09150,6623
2023.05.11,19:00,1.09150,1.09285,1.09150,1.09247,4534
2023.05.11,20:00,1.09246,1.09254,1.09102,1.09123,3410
2023.05.11,21:00,1.09122,1.09182,1.09113,1.09180,3934
2023.05.11,22:00,1.09180,1.09210,1.09157,1.09165,2479
2023.05.11,23:00,1.09165,1.09170,1.09140,1.09142,1333
2023.05.12,00:00,1.09143,1.09168,1.09137,1.09158,167
2023.05.12,01:00,1.09158,1.09183,1.09136,1.09158,1294
2023.05.12,02:00,1.09159,1.09169,1.09109,1.09119,1247
2023.05.12,03:00,1.09117,1.09211,1.09117,1.09209,2423
2023.05.12,04:00,1.09208,1.09236,1.09166,1.09236,3499
2023.05.12,05:00,1.09236,1.09248,1.09172,1.09180,2727
2023.05.12,06:00,1.09182,1.09220,1.09145,1.09218,2357
2023.05.12,07:00,1.09218,1.09264,1.09212,1.09257,2380
2023.05.12,08:00,1.09256,1.09300,1.09213,1.09235,2635
2023.05.12,09:00,1.09235,1.09339,1.09191,1.09283,6134
2023.05.12,10:00,1.09281,1.09350,1.09057,1.09071,7979
2023.05.12,11:00,1.09069,1.09136,1.09041,1.09130,5947
2023.05.12,12:00,1.09131,1.09168,1.08984,1.09103,5325
2023.05.12,13:00,1.09104,1.09144,1.09045,1.09045,3919
2023.05.12,14:00,1.09049,1.09053,1.08884,1.08917,4772
2023.05.12,15:00,1.08918,1.08946,1.08807,1.08862,6655
2023.05.12,16:00,1.08863,1.08938,1.08786,1.08786,8398
2023.05.12,17:00,1.08788,1.08967,1.08611,1.08621,11903
2023.05.12,18:00,1.08620,1.08644,1.08537,1.08547,6184
2023.05.12,19:00,1.08548,1.08565,1.08480,1.08511,4248
2023.05.12,20:00,1.08511,1.08563,1.08499,1.08540,3613
2023.05.12,21:00,1.08539,1.08541,1.08483,1.08525,3699
2023.05.12,22:00,1.08525,1.08545,1.08501,1.08512,3029
2023.05.12,23:00,1.08515,1.08516,1.08469,1.08478,1670
2023.05.15,00:00,1.08529,1.08540,1.08499,1.08528,237
2023.05.15,01:00,1.08464,1.08524,1.08447,1.08495,1927
2023.05.15,02:00,1.08496,1.08527,1.08472,1.08525,1533
2023.05.15,03:00,1.08525,1.08552,1.08476,1.08527,2955
2023.05.15,04:00,1.08527,1.08637,1.08519,1.08626,4428
2023.05.15,05:00,1.08626,1.08628,1.08547,1.08548,3000
2023.05.15,06:00,1.08548,1.08616,1.08544,1.08594,2427
2023.05.15,07:00,1.08595,1.08631,1.08567,1.08624,1578
2023.05.15,08:00,1.08625,1.08687,1.08612,1.08662,3179
2023.05.15,09:00,1.08663,1.08715,1.08596,1.08694,5112
2023.05.15,10:00,1.08694,1.08766,1.08642,1.08734,5893
2023.05.15,11:00,1.08733,1.08796,1.08655,1.08678,5301
2023.05.15,12:00,1.08679,1.08691,1.08549,1.08683,4982
2023.05.15,13:00,1.08681,1.08786,1.08661,1.08774,4009
2023.05.15,14:00,1.08775,1.08801,1.08729,1.08772,4630
2023.05.15,15:00,1.08772,1.08901,1.08731,1.08780,7340
2023.05.15,16:00,1.08782,1.08814,1.08720,1.08789,7238
2023.05.15,17:00,1.08788,1.08811,1.08641,1.08645,7726
2023.05.15,18:00,1.08646,1.08747,1.08635,1.08727,4491
2023.05.15,19:00,1.08728,1.08784,1.08672,1.08784,2861
2023.05.15,20:00,1.08784,1.08784,1.08741,1.08757,2605
